Week Ending Date,Report Date,Date,Weighted Prices,Sales
01/18/2014,01/23/2014,12/21,.5758,"8,523,708"
01/11/2014,01/15/2014,12/14,.5750,"7,799,761"
01/11/2014,01/15/2014,12/21,.5758,"8,523,708"
01/11/2014,01/15/2014,12/28,.5720,"5,924,237"
01/11/2014,01/15/2014,01/04,.5978,"4,395,457"
01/11/2014,01/15/2014,01/11,.5928,"6,006,029"
01/04/2014,01/08/2014,01/04,.5975,"4,351,557"
01/04/2014,01/08/2014,12/28,.5720,"5,924,237"
01/04/2014,01/08/2014,12/21,.5758,"8,523,708"
01/04/2014,01/08/2014,12/14,.5750,"7,799,761"
01/04/2014,01/08/2014,12/07,.5592,"7,082,107"
12/28/2013,01/02/2014,11/30,.5923,"4,550,121"
12/28/2013,01/02/2014,12/07,.5592,"7,082,107"
12/28/2013,01/02/2014,12/14,.5745,"7,716,529"
12/28/2013,01/02/2014,12/21,.5757,"8,523,708"
12/28/2013,01/02/2014,12/28,.5716,"6,616,960"
12/21/2013,12/26/2013,12/21,.5761,"8,348,308"
12/21/2013,12/26/2013,12/14,.5744,"7,671,529"
12/21/2013,12/26/2013,12/07,.5592,"7,082,107"
12/21/2013,12/26/2013,11/30,.5923,"4,550,121"
12/21/2013,12/26/2013,11/23,.5940,"6,328,414"
12/14/2013,12/18/2013,11/16,.5779,"5,852,689"
12/14/2013,12/18/2013,11/23,.5940,"6,328,414"
12/14/2013,12/18/2013,11/30,.5923,"4,550,121"
12/14/2013,12/18/2013,12/07,.5592,"7,082,107"
12/14/2013,12/18/2013,12/14,.5742,"7,533,679"
12/07/2013,12/11/2013,12/07,.5586,"6,964,357"
12/07/2013,12/11/2013,11/30,.5926,"4,550,121"
12/07/2013,12/11/2013,11/23,.5940,"6,328,414"
12/07/2013,12/11/2013,11/16,.5779,"5,852,689"
12/07/2013,12/11/2013,11/09,.5724,"5,751,212"
11/30/2013,12/04/2013,11/02,.5800,"6,304,542"
11/30/2013,12/04/2013,11/09,.5724,"5,751,212"
11/30/2013,12/04/2013,11/16,.5779,"5,852,689"
11/30/2013,12/04/2013,11/23,.5940,"6,328,414"
11/30/2013,12/04/2013,11/30,.5930,"4,422,171"
11/23/2013,11/27/2013,11/23,.5942,"6,096,810"
11/23/2013,11/27/2013,11/16,.5775,"5,811,353"
11/23/2013,11/27/2013,11/09,.5724,"5,751,212"
11/23/2013,11/27/2013,11/02,.5800,"6,304,542"
11/23/2013,11/27/2013,10/26,.5604,"8,834,536"
11/16/2013,11/20/2013,10/19,.5713,"6,998,738"
11/16/2013,11/20/2013,10/26,.5604,"8,834,536"
11/16/2013,11/20/2013,11/02,.5800,"6,304,542"
11/16/2013,11/20/2013,11/09,.5724,"5,751,212"
11/16/2013,11/20/2013,11/16,.5774,"5,769,353"
11/09/2013,11/14/2013,11/09,.5724,"5,751,212"
11/09/2013,11/14/2013,11/02,.5800,"6,304,542"
11/09/2013,11/14/2013,10/26,.5604,"8,834,536"
11/09/2013,11/14/2013,10/19,.5713,"6,998,738"
11/09/2013,11/14/2013,10/12,.5802,0
11/02/2013,11/06/2013,10/05,.5805,0
11/02/2013,11/06/2013,10/12,.5802,0
11/02/2013,11/06/2013,10/19,.5713,"6,998,738"
11/02/2013,11/06/2013,10/26,.5604,"8,834,536"
11/02/2013,11/06/2013,11/02,.5796,"6,216,542"
10/26/2013,10/30/2013,10/26,.5604,"8,834,757"
10/26/2013,10/30/2013,10/19,.5713,"6,998,738"
10/26/2013,10/30/2013,10/12,.5802,0
10/26/2013,10/30/2013,10/05,.5805,0
10/26/2013,10/30/2013,09/28,.5803,0
10/19/2013,10/23/2013,09/21,.5823,"7,296,215"
10/19/2013,10/23/2013,09/28,.5803,0
10/19/2013,10/23/2013,10/05,.5805,0
10/19/2013,10/23/2013,10/12,.5802,0
10/19/2013,10/23/2013,10/19,.5711,"6,920,888"
10/12/2013,10/23/2013,10/12,.5802,0
10/12/2013,10/23/2013,10/05,.5805,0
10/12/2013,10/23/2013,09/28,.5803,0
10/12/2013,10/23/2013,09/21,.5823,"7,296,215"
10/12/2013,10/23/2013,09/14,.5753,"8,265,441"
10/05/2013,10/23/2013,09/07,.5785,"4,877,699"
10/05/2013,10/23/2013,09/14,.5753,"8,265,441"
10/05/2013,10/23/2013,09/21,.5823,"7,296,215"
10/05/2013,10/23/2013,09/28,.5803,0
10/05/2013,10/23/2013,10/05,.5805,0
09/28/2013,10/23/2013,09/28,.5803,0
09/28/2013,10/23/2013,09/21,.5823,"7,296,215"
09/28/2013,10/23/2013,09/14,.5753,"8,265,441"
09/28/2013,10/23/2013,09/07,.5785,"4,877,699"
09/28/2013,10/23/2013,08/31,.5741,"7,736,712"
09/21/2013,09/25/2013,08/24,.5828,"8,228,168"
09/21/2013,09/25/2013,08/31,.5741,"7,736,712"
09/21/2013,09/25/2013,09/07,.5785,"4,877,699"
09/21/2013,09/25/2013,09/14,.5753,"8,265,441"
09/21/2013,09/25/2013,09/21,.5823,"7,296,215"
09/14/2013,09/18/2013,09/14,.5794,"7,973,524"
09/14/2013,09/18/2013,09/07,.5785,"4,877,699"
09/14/2013,09/18/2013,08/31,.5741,"7,695,120"
09/14/2013,09/18/2013,08/24,.5828,"8,227,168"
09/14/2013,09/18/2013,08/17,.5762,"9,176,217"
09/07/2013,09/11/2013,08/10,.5735,"8,539,629"
09/07/2013,09/11/2013,08/17,.5762,"9,176,217"
09/07/2013,09/11/2013,08/24,.5829,"8,260,268"
09/07/2013,09/11/2013,08/31,.5741,"7,695,120"
09/07/2013,09/11/2013,09/07,.5782,"4,789,949"
08/31/2013,09/05/2013,08/31,.5740,"7,675,120"
08/31/2013,09/05/2013,08/24,.5829,"8,260,268"
08/31/2013,09/05/2013,08/17,.5762,"9,176,217"
08/31/2013,09/05/2013,08/10,.5735,"8,539,629"
08/31/2013,09/05/2013,08/03,.5833,"6,784,531"
08/24/2013,08/28/2013,07/27,.5793,"8,493,888"
08/24/2013,08/28/2013,08/03,.5831,"6,823,552"
08/24/2013,08/28/2013,08/10,.5734,"8,573,911"
08/24/2013,08/28/2013,08/17,.5762,"9,176,217"
08/24/2013,08/28/2013,08/24,.5829,"8,260,268"
08/17/2013,08/21/2013,08/17,.5762,"9,176,217"
08/17/2013,08/21/2013,08/10,.5741,"8,573,911"
08/17/2013,08/21/2013,08/03,.5831,"6,823,552"
08/17/2013,08/21/2013,07/27,.5793,"8,494,163"
08/17/2013,08/21/2013,07/20,.5825,"8,088,870"
08/10/2013,08/14/2013,07/13,.5737,"9,204,516"
08/10/2013,08/14/2013,07/20,.5822,"8,046,170"
08/10/2013,08/14/2013,07/27,.5793,"8,494,163"
08/10/2013,08/14/2013,08/03,.5831,"6,823,552"
08/10/2013,08/14/2013,08/10,.5741,"8,380,011"
08/03/2013,08/07/2013,08/03,.5835,"6,779,652"
08/03/2013,08/07/2013,07/27,.5793,"8,494,163"
08/03/2013,08/07/2013,07/20,.5822,"8,046,170"
08/03/2013,08/07/2013,07/13,.5737,"9,204,516"
08/03/2013,08/07/2013,07/06,.5895,"6,393,408"
07/27/2013,07/31/2013,06/29,.5717,"9,471,982"
07/27/2013,07/31/2013,07/06,.5895,"6,393,408"
07/27/2013,07/31/2013,07/13,.5737,"9,204,516"
07/27/2013,07/31/2013,07/20,.5822,"8,046,170"
07/27/2013,07/31/2013,07/27,.5791,"8,494,163"
07/20/2013,07/24/2013,07/20,.5835,"7,998,820"
07/20/2013,07/24/2013,07/13,.5737,"9,204,516"
07/20/2013,07/24/2013,07/06,.5820,"5,962,248"
07/20/2013,07/24/2013,06/29,.5717,"9,471,982"
07/20/2013,07/24/2013,06/22,.5822,"8,457,643"
07/13/2013,07/17/2013,06/15,.5739,"8,095,211"
07/13/2013,07/17/2013,06/22,.5822,"8,457,919"
07/13/2013,07/17/2013,06/29,.5717,"9,471,982"
07/13/2013,07/17/2013,07/06,.5821,"5,962,248"
07/13/2013,07/17/2013,07/13,.5735,"9,032,066"
07/06/2013,07/10/2013,07/06,.5818,"6,006,248"
07/06/2013,07/10/2013,06/29,.5717,"9,471,982"
07/06/2013,07/10/2013,06/22,.5822,"8,413,919"
07/06/2013,07/10/2013,06/15,.5739,"8,095,211"
07/06/2013,07/10/2013,06/08,.5680,"8,282,578"
06/29/2013,07/03/2013,06/01,.5815,"7,499,456"
06/29/2013,07/03/2013,06/08,.5680,"8,282,578"
06/29/2013,07/03/2013,06/15,.5739,"8,095,211"
06/29/2013,07/03/2013,06/22,.5822,"8,413,919"
06/29/2013,07/03/2013,06/29,.5712,"9,252,982"
06/22/2013,06/26/2013,06/22,.5864,"8,792,376"
06/22/2013,06/26/2013,06/15,.5739,"8,095,211"
06/22/2013,06/26/2013,06/08,.5680,"8,282,578"
06/22/2013,06/26/2013,06/01,.5815,"7,499,456"
06/22/2013,06/26/2013,05/25,.5737,"9,317,743"
06/15/2013,06/19/2013,05/18,.5717,"8,025,240"
06/15/2013,06/19/2013,05/25,.5737,"9,317,743"
06/15/2013,06/19/2013,06/01,.5815,"7,499,456"
06/15/2013,06/19/2013,06/08,.5680,"8,282,578"
06/15/2013,06/19/2013,06/15,.5742,"7,934,618"
06/08/2013,06/12/2013,06/08,.5682,"8,145,649"
06/08/2013,06/12/2013,06/01,.5815,"7,499,456"
06/08/2013,06/12/2013,05/25,.5738,"9,317,798"
06/08/2013,06/12/2013,05/18,.5717,"8,025,240"
06/08/2013,06/12/2013,05/11,.5768,"6,244,486"
06/01/2013,06/05/2013,05/04,.5796,"8,448,156"
06/01/2013,06/05/2013,05/11,.5768,"6,244,486"
06/01/2013,06/05/2013,05/18,.5717,"8,025,240"
06/01/2013,06/05/2013,05/25,.5738,"9,317,909"
06/01/2013,06/05/2013,06/01,.5813,"7,427,606"
05/25/2013,05/30/2013,05/25,.5742,"9,241,959"
05/25/2013,05/30/2013,05/18,.5717,"8,025,240"
05/25/2013,05/30/2013,05/11,.5768,"6,244,486"
05/25/2013,05/30/2013,05/04,.5796,"8,448,156"
05/25/2013,05/30/2013,04/27,.5648,"9,052,006"
05/18/2013,05/22/2013,04/20,.5766,"8,391,731"
05/18/2013,05/22/2013,04/27,.5648,"9,052,006"
05/18/2013,05/22/2013,05/04,.5796,"8,448,156"
05/18/2013,05/22/2013,05/11,.5768,"6,244,486"
05/18/2013,05/22/2013,05/18,.5720,"7,981,340"
05/11/2013,05/15/2013,05/11,.5776,"6,068,636"
05/11/2013,05/15/2013,05/04,.5796,"8,448,156"
05/11/2013,05/15/2013,04/27,.5648,"9,052,006"
05/11/2013,05/15/2013,04/20,.5766,"8,391,731"
05/11/2013,05/15/2013,04/13,.5703,"6,579,573"
05/04/2013,05/08/2013,04/06,.5866,"6,874,972"
05/04/2013,05/08/2013,04/13,.5703,"6,579,575"
05/04/2013,05/08/2013,04/20,.5766,"8,391,740"
05/04/2013,05/08/2013,04/27,.5648,"9,052,007"
05/04/2013,05/08/2013,05/04,.5809,"8,276,788"
04/27/2013,05/01/2013,04/27,.5650,"8,921,915"
04/27/2013,05/01/2013,04/20,.5766,"8,306,368"
04/27/2013,05/01/2013,04/13,.5703,"6,576,818"
04/27/2013,05/01/2013,04/06,.5866,"6,874,972"
04/27/2013,05/01/2013,03/30,.5796,"9,027,843"
04/20/2013,04/24/2013,03/23,.5912,"7,101,544"
04/20/2013,04/24/2013,03/30,.5796,"9,027,843"
04/20/2013,04/24/2013,04/06,.5867,"6,833,636"
04/20/2013,04/24/2013,04/13,.5703,"6,576,818"
04/20/2013,04/24/2013,04/20,.5766,"8,306,368"
04/13/2013,04/17/2013,04/13,.5721,"6,379,168"
04/13/2013,04/17/2013,04/06,.5867,"6,833,636"
04/13/2013,04/17/2013,03/30,.5797,"9,070,343"
04/13/2013,04/17/2013,03/23,.5912,"7,101,544"
04/13/2013,04/17/2013,03/16,.6106,"7,087,421"
04/06/2013,04/10/2013,03/09,.6081,"7,594,079"
04/06/2013,04/10/2013,03/16,.6110,"7,043,329"
04/06/2013,04/10/2013,03/23,.5912,"7,101,544"
04/06/2013,04/10/2013,03/30,.5797,"9,070,343"
04/06/2013,04/10/2013,04/06,.5873,"6,713,056"
03/30/2013,04/03/2013,03/30,.5816,"8,482,983"
03/30/2013,04/03/2013,03/23,.5912,"7,101,544"
03/30/2013,04/03/2013,03/16,.6110,"7,043,329"
03/30/2013,04/03/2013,03/09,.6081,"7,594,079"
03/30/2013,04/03/2013,03/02,.6350,"7,391,111"
03/23/2013,03/27/2013,02/23,.6299,"7,905,540"
03/23/2013,03/27/2013,03/02,.6350,"7,391,111"
03/23/2013,03/27/2013,03/09,.6081,"7,594,079"
03/23/2013,03/27/2013,03/16,.6110,"7,043,329"
03/23/2013,03/27/2013,03/23,.5916,"7,049,544"
03/16/2013,03/20/2013,03/16,.6109,"6,992,829"
03/16/2013,03/20/2013,03/09,.6081,"7,594,079"
03/16/2013,03/20/2013,03/02,.6350,"7,391,111"
03/16/2013,03/20/2013,02/23,.6299,"7,905,540"
03/16/2013,03/20/2013,02/16,.6342,"7,125,724"
03/09/2013,03/13/2013,02/09,.6461,"6,502,246"
03/09/2013,03/13/2013,02/16,.6342,"7,125,889"
03/09/2013,03/13/2013,02/23,.6302,"7,948,290"
03/09/2013,03/13/2013,03/02,.6350,"7,391,166"
03/09/2013,03/13/2013,03/09,.6080,"7,554,079"
03/02/2013,03/06/2013,03/02,.6351,"7,135,074"
03/02/2013,03/06/2013,02/23,.6302,"7,948,290"
03/02/2013,03/06/2013,02/16,.6342,"7,125,889"
03/02/2013,03/06/2013,02/09,.6461,"6,502,246"
03/02/2013,03/06/2013,02/02,.6475,"7,433,732"
02/23/2013,02/27/2013,01/26,.6536,"7,488,478"
02/23/2013,02/27/2013,02/02,.6475,"7,433,620"
02/23/2013,02/27/2013,02/09,.6461,"6,502,189"
02/23/2013,02/27/2013,02/16,.6342,"7,125,889"
02/23/2013,02/27/2013,02/23,.6305,"7,739,873"
02/16/2013,02/21/2013,02/16,.6342,"7,125,889"
02/16/2013,02/21/2013,02/09,.6461,"6,502,189"
02/16/2013,02/21/2013,02/02,.6475,"7,433,620"
02/16/2013,02/21/2013,01/26,.6536,"7,488,478"
02/16/2013,02/21/2013,01/19,.6437,"9,355,092"
02/09/2013,02/13/2013,01/12,.6560,"8,249,735"
02/09/2013,02/13/2013,01/19,.6437,"9,355,092"
02/09/2013,02/13/2013,01/26,.6536,"7,488,478"
02/09/2013,02/13/2013,02/02,.6475,"7,433,620"
02/09/2013,02/13/2013,02/09,.6466,"6,430,239"
02/02/2013,02/06/2013,02/02,.6476,"7,437,620"
02/02/2013,02/06/2013,01/26,.6536,"7,488,478"
02/02/2013,02/06/2013,01/19,.6437,"9,355,092"
02/02/2013,02/06/2013,01/12,.6562,"8,291,735"
02/02/2013,02/06/2013,01/05,.6477,"4,755,312"
01/26/2013,01/30/2013,12/29,.6579,"5,840,570"
01/26/2013,01/30/2013,01/05,.6477,"4,755,312"
01/26/2013,01/30/2013,01/12,.6562,"8,291,735"
01/26/2013,01/30/2013,01/19,.6437,"9,355,092"
01/26/2013,01/30/2013,01/26,.6539,"7,317,906"
01/19/2013,01/24/2013,01/19,.6449,"9,084,454"
01/19/2013,01/24/2013,01/12,.6571,"8,244,956"
01/19/2013,01/24/2013,01/05,.6484,"4,742,892"
01/19/2013,01/24/2013,12/29,.6579,"5,840,570"
01/19/2013,01/24/2013,12/22,.6673,"7,725,478"
01/12/2013,01/16/2013,12/15,.6544,"7,175,641"
01/12/2013,01/16/2013,12/22,.6673,"7,725,478"
01/12/2013,01/16/2013,12/29,.6579,"5,840,570"
01/12/2013,01/16/2013,01/05,.6484,"4,742,892"
01/12/2013,01/16/2013,01/12,.6566,"8,161,620"
01/05/2013,01/09/2013,01/05,.6482,"4,702,892"
01/05/2013,01/09/2013,12/29,.6579,"5,840,570"
01/05/2013,01/09/2013,12/22,.6673,"7,725,478"
01/05/2013,01/09/2013,12/15,.6544,"7,175,641"
01/05/2013,01/09/2013,12/08,.6632,"7,260,769"
12/29/2012,01/03/2013,12/01,.6577,"7,954,423"
12/29/2012,01/03/2013,12/08,.6632,"7,260,769"
12/29/2012,01/03/2013,12/15,.6544,"7,175,641"
12/29/2012,01/03/2013,12/22,.6673,"7,725,478"
12/29/2012,01/03/2013,12/29,.6579,"5,840,570"
12/22/2012,12/27/2012,12/22,.6678,"7,430,335"
12/22/2012,12/27/2012,12/15,.6544,"7,175,641"
12/22/2012,12/27/2012,12/08,.6632,"7,260,769"
12/22/2012,12/27/2012,12/01,.6577,"7,954,588"
12/22/2012,12/27/2012,11/24,.6538,"6,734,987"
12/15/2012,12/19/2012,11/17,.6478,"8,625,604"
12/15/2012,12/19/2012,11/24,.6538,"6,734,987"
12/15/2012,12/19/2012,12/01,.6577,"7,954,588"
12/15/2012,12/19/2012,12/08,.6632,"7,260,769"
12/15/2012,12/19/2012,12/15,.6541,"6,823,941"
12/08/2012,12/12/2012,12/08,.6632,"7,231,269"
12/08/2012,12/12/2012,12/01,.6577,"7,997,338"
12/08/2012,12/12/2012,11/24,.6537,"6,777,487"
12/08/2012,12/12/2012,11/17,.6477,"8,668,354"
12/08/2012,12/12/2012,11/10,.6415,"7,369,511"
12/01/2012,12/05/2012,11/03,.6384,"6,095,843"
12/01/2012,12/05/2012,11/10,.6415,"7,369,511"
12/01/2012,12/05/2012,11/17,.6477,"8,668,575"
12/01/2012,12/05/2012,11/24,.6537,"6,778,148"
12/01/2012,12/05/2012,12/01,.6570,"7,789,438"
11/24/2012,11/28/2012,11/24,.6536,"6,435,656"
11/24/2012,11/28/2012,11/17,.6477,"8,668,575"
11/24/2012,11/28/2012,11/10,.6415,"7,369,511"
11/24/2012,11/28/2012,11/03,.6384,"6,095,843"
11/24/2012,11/28/2012,10/27,.6299,"7,498,494"
11/17/2012,11/21/2012,10/20,.6251,"9,184,150"
11/17/2012,11/21/2012,10/27,.6299,"7,498,494"
11/17/2012,11/21/2012,11/03,.6384,"6,095,843"
11/17/2012,11/21/2012,11/10,.6415,"7,369,511"
11/17/2012,11/21/2012,11/17,.6481,"8,365,575"
11/10/2012,11/15/2012,11/10,.6415,"7,369,511"
11/10/2012,11/15/2012,11/03,.6384,"6,095,843"
11/10/2012,11/15/2012,10/27,.6299,"7,498,494"
11/10/2012,11/15/2012,10/20,.6251,"9,184,150"
11/10/2012,11/15/2012,10/13,.6159,"8,348,776"
11/03/2012,11/07/2012,10/06,.6104,"7,019,399"
11/03/2012,11/07/2012,10/13,.6157,"8,196,369"
11/03/2012,11/07/2012,10/20,.6251,"9,184,149"
11/03/2012,11/07/2012,10/27,.6299,"7,498,494"
11/03/2012,11/07/2012,11/03,.6389,"5,900,951"
10/27/2012,10/31/2012,10/27,.6298,"7,392,744"
10/27/2012,10/31/2012,10/20,.6251,"9,184,811"
10/27/2012,10/31/2012,10/13,.6157,"8,196,810"
10/27/2012,10/31/2012,10/06,.6104,"7,019,399"
10/27/2012,10/31/2012,09/29,.6068,"9,940,767"
10/20/2012,10/24/2012,09/22,.5933,"8,033,515"
10/20/2012,10/24/2012,09/29,.6068,"9,940,767"
10/20/2012,10/24/2012,10/06,.6104,"7,019,399"
10/20/2012,10/24/2012,10/13,.6157,"8,196,810"
10/20/2012,10/24/2012,10/20,.6257,"8,842,367"
10/13/2012,10/17/2012,10/13,.6152,"7,985,010"
10/13/2012,10/17/2012,10/06,.6104,"7,019,399"
10/13/2012,10/17/2012,09/29,.6068,"9,940,767"
10/13/2012,10/17/2012,09/22,.5933,"8,033,515"
10/13/2012,10/17/2012,09/15,.5852,"8,101,017"
10/06/2012,10/11/2012,09/08,.5751,"8,260,660"
10/06/2012,10/11/2012,09/15,.5852,"8,101,017"
10/06/2012,10/11/2012,09/22,.5932,"8,034,011"
10/06/2012,10/11/2012,09/29,.6068,"9,940,767"
10/06/2012,10/11/2012,10/06,.6110,"6,590,899"
09/29/2012,10/03/2012,09/29,.6061,"9,732,485"
09/29/2012,10/03/2012,09/22,.5932,"8,034,011"
09/29/2012,10/03/2012,09/15,.5852,"8,101,017"
09/29/2012,10/03/2012,09/08,.5751,"8,260,660"
09/29/2012,10/03/2012,09/01,.5602,"8,342,456"
09/22/2012,09/26/2012,08/25,.5475,"9,076,497"
09/22/2012,09/26/2012,09/01,.5602,"8,342,456"
09/22/2012,09/26/2012,09/08,.5751,"8,260,660"
09/22/2012,09/26/2012,09/15,.5852,"8,101,017"
09/22/2012,09/26/2012,09/22,.5930,"7,684,261"
09/15/2012,09/19/2012,09/15,.5853,"7,935,067"
09/15/2012,09/19/2012,09/08,.5748,"7,075,963"
09/15/2012,09/19/2012,09/01,.5601,"8,342,456"
09/15/2012,09/19/2012,08/25,.5475,"9,076,497"
09/15/2012,09/19/2012,08/18,.5396,"8,658,852"
09/08/2012,09/12/2012,08/11,.5304,"8,770,067"
09/08/2012,09/12/2012,08/18,.5396,"8,658,852"
09/08/2012,09/12/2012,08/25,.5475,"9,076,497"
09/08/2012,09/12/2012,09/01,.5601,"8,342,456"
09/08/2012,09/12/2012,09/08,.5745,"6,741,763"
09/01/2012,09/06/2012,09/01,.5597,"8,130,756"
09/01/2012,09/06/2012,08/25,.5475,"9,076,497"
09/01/2012,09/06/2012,08/18,.5396,"8,660,052"
09/01/2012,09/06/2012,08/11,.5304,"8,770,067"
09/01/2012,09/06/2012,08/04,.5201,"6,887,170"
08/25/2012,08/29/2012,07/28,.5099,"8,567,002"
08/25/2012,08/29/2012,08/04,.5201,"6,887,170"
08/25/2012,08/29/2012,08/11,.5304,"8,770,067"
08/25/2012,08/29/2012,08/18,.5396,"8,660,052"
08/25/2012,08/29/2012,08/25,.5476,"8,648,897"
08/18/2012,08/22/2012,08/18,.5399,"8,152,807"
08/18/2012,08/22/2012,08/11,.5304,"8,770,067"
08/18/2012,08/22/2012,08/04,.5203,"6,887,170"
08/18/2012,08/22/2012,07/28,.5100,"8,565,002"
08/18/2012,08/22/2012,07/21,.5101,"10,161,253"
08/11/2012,08/15/2012,07/14,.4948,"9,826,447"
08/11/2012,08/15/2012,07/21,.5101,"10,161,253"
08/11/2012,08/15/2012,07/28,.5100,"8,565,002"
08/11/2012,08/15/2012,08/04,.5203,"6,887,170"
08/11/2012,08/15/2012,08/11,.5291,"8,663,617"
08/04/2012,08/08/2012,08/04,.5197,"6,738,920"
08/04/2012,08/08/2012,07/28,.5099,"8,569,002"
08/04/2012,08/08/2012,07/21,.5101,"10,161,253"
08/04/2012,08/08/2012,07/14,.4948,"9,826,447"
08/04/2012,08/08/2012,07/07,.4924,"6,842,250"
07/28/2012,08/01/2012,06/30,.4869,"9,635,113"
07/28/2012,08/01/2012,07/07,.4924,"6,842,250"
07/28/2012,08/01/2012,07/14,.4948,"9,826,447"
07/28/2012,08/01/2012,07/21,.5101,"10,161,253"
07/28/2012,08/01/2012,07/28,.5097,"8,525,002"
07/21/2012,07/25/2012,07/21,.5102,"9,889,653"
07/21/2012,07/25/2012,07/14,.4948,"9,826,447"
07/21/2012,07/25/2012,07/07,.4924,"6,842,250"
07/21/2012,07/25/2012,06/30,.4869,"9,635,113"
07/21/2012,07/25/2012,06/23,.4973,"8,840,282"
07/14/2012,07/18/2012,06/16,.5057,"9,635,222"
07/14/2012,07/18/2012,06/23,.4973,"8,840,282"
07/14/2012,07/18/2012,06/30,.4869,"9,635,113"
07/14/2012,07/18/2012,07/07,.4923,"6,800,914"
07/14/2012,07/18/2012,07/14,.4959,"9,622,447"
07/07/2012,07/11/2012,07/07,.4933,"6,488,914"
07/07/2012,07/11/2012,06/30,.4869,"9,635,113"
07/07/2012,07/11/2012,06/23,.4973,"8,840,282"
07/07/2012,07/11/2012,06/16,.5057,"9,635,222"
07/07/2012,07/11/2012,06/09,.5030,"9,538,589"
06/30/2012,07/05/2012,06/02,.5166,"7,393,095"
06/30/2012,07/05/2012,06/09,.5030,"9,538,589"
06/30/2012,07/05/2012,06/16,.5057,"9,635,222"
06/30/2012,07/05/2012,06/23,.4973,"8,840,282"
06/30/2012,07/05/2012,06/30,.4868,"9,417,213"
06/23/2012,06/27/2012,06/23,.4968,"8,690,482"
06/23/2012,06/27/2012,06/16,.5057,"9,635,222"
06/23/2012,06/27/2012,06/09,.5030,"9,538,589"
06/23/2012,06/27/2012,06/02,.5166,"7,390,394"
06/23/2012,06/27/2012,05/26,.5231,"9,029,514"
06/16/2012,06/20/2012,05/19,.5416,"7,569,202"
06/16/2012,06/20/2012,05/26,.5231,"9,029,514"
06/16/2012,06/20/2012,06/02,.5166,"7,390,394"
06/16/2012,06/20/2012,06/09,.5030,"9,538,589"
06/16/2012,06/20/2012,06/16,.5075,"9,371,473"
06/09/2012,06/13/2012,06/09,.5032,"9,428,639"
06/09/2012,06/13/2012,06/02,.5166,"7,390,394"
06/09/2012,06/13/2012,05/26,.5231,"9,029,514"
06/09/2012,06/13/2012,05/19,.5416,"7,569,202"
06/09/2012,06/13/2012,05/12,.5274,"7,257,827"
06/02/2012,06/06/2012,05/05,.5672,"6,864,869"
06/02/2012,06/06/2012,05/12,.5274,"7,257,827"
06/02/2012,06/06/2012,05/19,.5416,"7,569,202"
06/02/2012,06/06/2012,05/26,.5231,"9,029,514"
06/02/2012,06/06/2012,06/02,.5166,"7,390,394"
05/26/2012,05/31/2012,05/26,.5240,"8,848,064"
05/26/2012,05/31/2012,05/19,.5416,"7,569,202"
05/26/2012,05/31/2012,05/12,.5274,"7,257,827"
05/26/2012,05/31/2012,05/05,.5672,"6,864,869"
05/26/2012,05/31/2012,04/28,.5686,"9,213,490"
05/19/2012,05/23/2012,04/21,.5911,"8,359,069"
05/19/2012,05/23/2012,04/28,.5686,"9,213,590"
05/19/2012,05/23/2012,05/05,.5672,"6,864,869"
05/19/2012,05/23/2012,05/12,.5274,"7,257,827"
05/19/2012,05/23/2012,05/19,.5436,"7,335,402"
05/12/2012,05/16/2012,05/12,.5304,"7,133,357"
05/12/2012,05/16/2012,05/05,.5672,"6,864,869"
05/12/2012,05/16/2012,04/28,.5686,"9,213,590"
05/12/2012,05/16/2012,04/21,.5911,"8,359,069"
05/12/2012,05/16/2012,04/14,.5928,"8,088,382"
05/05/2012,05/09/2012,04/07,.6130,"6,409,712"
05/05/2012,05/09/2012,04/14,.5928,"8,088,382"
05/05/2012,05/09/2012,04/21,.5911,"8,359,069"
05/05/2012,05/09/2012,04/28,.5686,"9,213,590"
05/05/2012,05/09/2012,05/05,.5697,"6,656,512"
04/28/2012,05/02/2012,04/28,.5713,"8,517,482"
04/28/2012,05/02/2012,04/21,.5911,"8,359,069"
04/28/2012,05/02/2012,04/14,.5928,"8,088,382"
04/28/2012,05/02/2012,04/07,.6130,"6,409,712"
04/28/2012,05/02/2012,03/31,.5976,"8,688,836"
04/21/2012,04/25/2012,03/24,.6084,"8,019,558"
04/21/2012,04/25/2012,03/31,.5976,"8,688,836"
04/21/2012,04/25/2012,04/07,.6130,"6,409,712"
04/21/2012,04/25/2012,04/14,.5933,"8,129,718"
04/21/2012,04/25/2012,04/21,.5931,"8,438,527"
04/14/2012,04/18/2012,04/14,.5935,"7,953,726"
04/14/2012,04/18/2012,04/07,.6130,"6,409,712"
04/14/2012,04/18/2012,03/31,.5946,"8,523,491"
04/14/2012,04/18/2012,03/24,.6113,"8,184,903"
04/14/2012,04/18/2012,03/17,.6066,"8,549,009"
04/07/2012,04/11/2012,03/10,.6195,"7,921,632"
04/07/2012,04/11/2012,03/17,.6066,"8,549,009"
04/07/2012,04/11/2012,03/24,.6113,"8,184,903"
04/07/2012,04/11/2012,03/31,.5946,"8,523,491"
04/07/2012,04/11/2012,04/07,.6133,"6,193,970"
03/31/2012,04/04/2012,03/31,.5546,"8,801,691"
03/31/2012,04/04/2012,03/24,.6113,"8,184,903"
